order_item_id,order_id,product_id,quantity,unit_price,discount_pct,item_total,product_name,category,skin_type,mrp,cost_price,gross_margin,margin_pct,real_revenue,real_cost,real_margin,real_margin_pct,order_status,order_date,sales_channel
OI000177,O00105,P006,1,599,5,569.05,Hyaluronic Acid 2% Serum,Serum,Dry / Dehydrated,599,258,341,56.93,569.05,258,311.04999999999995,54.66,Delivered,2025-07-31,Marketplace
OI000178,O00106,P001,1,549,5,521.55,2% Salicylic Acid Face Serum,Serum,Oily / Acne-Prone,549,247,302,55.01,521.55,247,274.54999999999995,52.64,Delivered,2024-10-20,Marketplace
OI000179,O00107,P022,1,499,10,449.1,Multi-Peptide Eye Cream,Eye Care,Mature / Dry,499,218,281,56.31,449.1,218,231.10000000000002,51.46,Delivered,2025-02-25,Mobile App
OI000180,O00107,P005,1,699,15,594.15,Retinol 0.3% Face Serum,Serum,Normal / Dry,699,318,381,54.51,594.15,318,276.15,46.48,Delivered,2025-02-25,Mobile App
OI000181,O00108,P003,1,699,10,629.1,Vitamin C 10% Face Serum,Serum,All Skin Types,699,315,384,54.94,629.1,315,314.1,49.93,Delivered,2024-10-18,Website
OI000182,O00109,P010,1,399,0,399.0,Vitamin B5 Moisturizer,Moisturizer,All Skin Types,399,162,237,59.4,399.0,162,237.0,59.4,Delivered,2024-08-18,Website
OI000183,O00110,P006,1,599,10,539.1,Hyaluronic Acid 2% Serum,Serum,Dry / Dehydrated,599,258,341,56.93,539.1,258,281.1,52.14,Delivered,2025-04-19,Mobile App
OI000184,O00111,P010,1,399,10,359.1,Vitamin B5 Moisturizer,Moisturizer,All Skin Types,399,162,237,59.4,359.1,162,197.10000000000002,54.89,Delivered,2025-01-25,Website
OI000185,O00111,P018,1,349,10,314.1,Glycolic Acid Face Cleanser,Cleanser,Normal / Oily,349,143,206,59.03,314.1,143,171.10000000000002,54.47,Delivered,2025-01-25,Website
OI000186,O00112,P007,1,699,0,699.0,AHA BHA 10% Exfoliating Serum,Serum,Oily / Combination,699,322,377,53.93,699.0,322,377.0,53.93,Delivered,2025-10-15,Website
OI000187,O00113,P006,3,599,10,1617.3,Hyaluronic Acid 2% Serum,Serum,Dry / Dehydrated,599,258,341,56.93,1617.3,774,843.3,52.14,Delivered,2025-10-10,Mobile App
OI000188,O00114,P027,1,399,0,399.0,Body Wash with Salicylic Acid,Body Care,Oily / Acne-Prone,399,159,240,60.15,399.0,159,240.0,60.15,Delivered,2025-01-15,Mobile App
OI000191,O00116,P008,1,799,5,759.05,Granactive Retinoid 2% Serum,Serum,Normal / Mature,799,358,441,55.19,759.05,358,401.04999999999995,52.84,Delivered,2025-12-24,Website
OI000192,O00117,P015,1,449,0,449.0,Aqualogica Lightweight Sunscreen,Sunscreen,Oily / Combination,449,192,257,57.24,449.0,192,257.0,57.24,Delivered,2024-10-29,Website
OI000193,O00118,P007,1,699,5,664.05,AHA BHA 10% Exfoliating Serum,Serum,Oily / Combination,699,322,377,53.93,664.05,322,342.04999999999995,51.51,Delivered,2025-07-05,Mobile App
OI000194,O00119,P012,1,449,5,426.55,Marula Oil 5% Moisturizer,Moisturizer,Dry,449,197,252,56.12,426.55,197,229.55,53.82,Delivered,2024-04-19,Mobile App
OI000195,O00119,P017,1,299,0,299.0,Oat Extract Gentle Cleanser,Cleanser,Sensitive / Dry,299,121,178,59.53,299.0,121,178.0,59.53,Delivered,2024-04-19,Mobile App
OI000198,O00121,P004,1,649,0,649.0,Alpha Arbutin 2% Serum,Serum,All Skin Types,649,292,357,55.01,649.0,292,357.0,55.01,Delivered,2024-08-24,Website
OI000199,O00121,P018,1,349,5,331.55,Glycolic Acid Face Cleanser,Cleanser,Normal / Oily,349,143,206,59.03,331.55,143,188.55,56.87,Delivered,2024-08-24,Website
OI000200,O00122,P010,1,399,5,379.05,Vitamin B5 Moisturizer,Moisturizer,All Skin Types,399,162,237,59.4,379.05,162,217.05,57.26,Delivered,2024-10-30,Website
OI000201,O00122,P009,1,349,5,331.55,Ceramide Moisturizer,Moisturizer,Dry / Sensitive,349,145,204,58.45,331.55,145,186.55,56.27,Delivered,2024-10-30,Website
OI000202,O00122,P008,1,799,10,719.1,Granactive Retinoid 2% Serum,Serum,Normal / Mature,799,358,441,55.19,719.1,358,361.1,50.22,Delivered,2024-10-30,Website
OI000203,O00122,P028,1,249,5,236.55,Lip Balm SPF 30,Lip Care,All Skin Types,249,92,157,63.05,236.55,92,144.55,61.11,Delivered,2024-10-30,Website
OI000204,O00123,P014,1,499,5,474.05,SPF 60 PA++++ Sunscreen,Sunscreen,All Skin Types,499,211,288,57.72,474.05,211,263.05,55.49,Delivered,2025-01-03,Mobile App
OI000205,O00123,P012,2,449,0,898.0,Marula Oil 5% Moisturizer,Moisturizer,Dry,449,197,252,56.12,898.0,394,504.0,56.12,Delivered,2025-01-03,Mobile App
OI000206,O00123,P028,2,249,15,423.3,Lip Balm SPF 30,Lip Care,All Skin Types,249,92,157,63.05,423.3,184,239.3,56.53,Delivered,2025-01-03,Mobile App
OI000207,O00123,P007,1,699,10,629.1,AHA BHA 10% Exfoliating Serum,Serum,Oily / Combination,699,322,377,53.93,629.1,322,307.1,48.82,Delivered,2025-01-03,Mobile App
OI000208,O00124,P021,1,399,5,379.05,Caffeine Under Eye Cream,Eye Care,All Skin Types,399,157,242,60.65,379.05,157,222.05,58.58,Delivered,2024-11-07,Mobile App
OI000209,O00125,P021,1,399,15,339.15,Caffeine Under Eye Cream,Eye Care,All Skin Types,399,157,242,60.65,339.15,157,182.14999999999998,53.71,Delivered,2025-10-24,Mobile App
OI000210,O00126,P019,1,399,5,379.05,PHA 3% Alcohol-Free Toner,Toner,Sensitive,399,166,233,58.4,379.05,166,213.05,56.21,Delivered,2024-05-03,Mobile App
OI000211,O00127,P018,2,349,0,698.0,Glycolic Acid Face Cleanser,Cleanser,Normal / Oily,349,143,206,59.03,698.0,286,412.0,59.03,Delivered,2025-05-29,Marketplace
OI000212,O00127,P014,1,499,10,449.1,SPF 60 PA++++ Sunscreen,Sunscreen,All Skin Types,499,211,288,57.72,449.1,211,238.10000000000002,53.02,Delivered,2025-05-29,Marketplace
OI000213,O00127,P002,1,599,10,539.1,10% Niacinamide Face Serum,Serum,Oily / Combination,599,265,334,55.76,539.1,265,274.1,50.84,Delivered,2025-05-29,Marketplace
OI000214,O00127,P010,1,399,5,379.05,Vitamin B5 Moisturizer,Moisturizer,All Skin Types,399,162,237,59.4,379.05,162,217.05,57.26,Delivered,2025-05-29,Marketplace
OI000215,O00128,P028,1,249,5,236.55,Lip Balm SPF 30,Lip Care,All Skin Types,249,92,157,63.05,236.55,92,144.55,61.11,Delivered,2024-05-18,Mobile App
OI000216,O00128,P012,1,449,15,381.65,Marula Oil 5% Moisturizer,Moisturizer,Dry,449,197,252,56.12,381.65,197,184.64999999999998,48.38,Delivered,2024-05-18,Mobile App
OI000217,O00129,P028,1,249,25,186.75,Lip Balm SPF 30,Lip Care,All Skin Types,249,92,157,63.05,186.75,92,94.75,50.74,Delivered,2025-01-09,Website
OI000220,O00131,P004,1,649,15,551.65,Alpha Arbutin 2% Serum,Serum,All Skin Types,649,292,357,55.01,551.65,292,259.65,47.07,Delivered,2025-12-12,Mobile App
OI000221,O00132,P007,2,699,5,1328.1,AHA BHA 10% Exfoliating Serum,Serum,Oily / Combination,699,322,377,53.93,1328.1,644,684.0999999999999,51.51,Delivered,2025-10-19,Website
OI000222,O00133,P027,1,399,15,339.15,Body Wash with Salicylic Acid,Body Care,Oily / Acne-Prone,399,159,240,60.15,339.15,159,180.14999999999998,53.12,Delivered,2024-04-11,Website
OI000223,O00134,P006,1,599,15,509.15,Hyaluronic Acid 2% Serum,Serum,Dry / Dehydrated,599,258,341,56.93,509.15,258,251.14999999999998,49.33,Delivered,2025-05-16,Website
OI000224,O00134,P028,1,249,20,199.2,Lip Balm SPF 30,Lip Care,All Skin Types,249,92,157,63.05,199.2,92,107.19999999999999,53.82,Delivered,2025-05-16,Website
OI000225,O00135,P018,1,349,15,296.65,Glycolic Acid Face Cleanser,Cleanser,Normal / Oily,349,143,206,59.03,296.65,143,153.64999999999998,51.8,Delivered,2025-07-22,Website
OI000226,O00136,P021,2,399,5,758.1,Caffeine Under Eye Cream,Eye Care,All Skin Types,399,157,242,60.65,758.1,314,444.1,58.58,Delivered,2025-09-11,Website
OI000230,O00138,P004,1,649,0,649.0,Alpha Arbutin 2% Serum,Serum,All Skin Types,649,292,357,55.01,649.0,292,357.0,55.01,Delivered,2025-02-25,Mobile App
OI000231,O00138,P004,3,649,10,1752.3,Alpha Arbutin 2% Serum,Serum,All Skin Types,649,292,357,55.01,1752.3,876,876.3,50.01,Delivered,2025-02-25,Mobile App
OI000232,O00139,P023,1,499,10,449.1,Anti-Dandruff Shampoo,Hair Care,Scalp Care,499,221,278,55.71,449.1,221,228.10000000000002,50.79,Delivered,2024-08-25,Mobile App
OI000233,O00140,P010,1,399,25,299.25,Vitamin B5 Moisturizer,Moisturizer,All Skin Types,399,162,237,59.4,299.25,162,137.25,45.86,Delivered,2024-06-16,Website
OI000234,O00141,P001,1,549,5,521.55,2% Salicylic Acid Face Serum,Serum,Oily / Acne-Prone,549,247,302,55.01,521.55,247,274.54999999999995,52.64,Delivered,2025-09-23,Website
OI000235,O00142,P011,2,349,20,558.4,Sepicalm 3% Moisturizer,Moisturizer,Sensitive,349,148,201,57.59,558.4,296,262.4,46.99,Delivered,2025-08-31,Website
OI000236,O00143,P007,1,699,20,559.2,AHA BHA 10% Exfoliating Serum,Serum,Oily / Combination,699,322,377,53.93,559.2,322,237.20000000000005,42.42,Delivered,2025-10-07,Mobile App
OI000237,O00143,P004,1,649,20,519.2,Alpha Arbutin 2% Serum,Serum,All Skin Types,649,292,357,55.01,519.2,292,227.20000000000005,43.76,Delivered,2025-10-07,Mobile App
OI000238,O00144,P014,1,499,5,474.05,SPF 60 PA++++ Sunscreen,Sunscreen,All Skin Types,499,211,288,57.72,474.05,211,263.05,55.49,Delivered,2025-08-18,Website
OI000239,O00145,P028,1,249,10,224.1,Lip Balm SPF 30,Lip Care,All Skin Types,249,92,157,63.05,224.1,92,132.1,58.95,Delivered,2024-04-26,Mobile App
OI000240,O00145,P015,1,449,0,449.0,Aqualogica Lightweight Sunscreen,Sunscreen,Oily / Combination,449,192,257,57.24,449.0,192,257.0,57.24,Delivered,2024-04-26,Mobile App
OI000241,O00146,P019,1,399,10,359.1,PHA 3% Alcohol-Free Toner,Toner,Sensitive,399,166,233,58.4,359.1,166,193.10000000000002,53.77,Delivered,2024-06-15,Website
OI000242,O00147,P014,1,499,10,449.1,SPF 60 PA++++ Sunscreen,Sunscreen,All Skin Types,499,211,288,57.72,449.1,211,238.10000000000002,53.02,Delivered,2025-09-29,Website
OI000243,O00147,P012,1,449,10,404.1,Marula Oil 5% Moisturizer,Moisturizer,Dry,449,197,252,56.12,404.1,197,207.10000000000002,51.25,Delivered,2025-09-29,Website
OI000244,O00148,P022,2,499,0,998.0,Multi-Peptide Eye Cream,Eye Care,Mature / Dry,499,218,281,56.31,998.0,436,562.0,56.31,Delivered,2024-10-22,Mobile App
OI000245,O00148,P007,1,699,0,699.0,AHA BHA 10% Exfoliating Serum,Serum,Oily / Combination,699,322,377,53.93,699.0,322,377.0,53.93,Delivered,2024-10-22,Mobile App
OI000246,O00149,P026,1,449,5,426.55,Body Lotion with Niacinamide,Body Care,All Skin Types,449,182,267,59.47,426.55,182,244.55,57.33,Delivered,2025-12-17,Website
OI000247,O00149,P002,1,599,0,599.0,10% Niacinamide Face Serum,Serum,Oily / Combination,599,265,334,55.76,599.0,265,334.0,55.76,Delivered,2025-12-17,Website
OI000248,O00150,P002,1,599,25,449.25,10% Niacinamide Face Serum,Serum,Oily / Combination,599,265,334,55.76,449.25,265,184.25,41.01,Delivered,2025-10-19,Website
OI000250,O00152,P014,1,499,25,374.25,SPF 60 PA++++ Sunscreen,Sunscreen,All Skin Types,499,211,288,57.72,374.25,211,163.25,43.62,Delivered,2025-09-21,Website
OI000251,O00153,P008,2,799,5,1518.1,Granactive Retinoid 2% Serum,Serum,Normal / Mature,799,358,441,55.19,1518.1,716,802.0999999999999,52.84,Delivered,2024-04-30,Website
OI000252,O00154,P008,1,799,0,799.0,Granactive Retinoid 2% Serum,Serum,Normal / Mature,799,358,441,55.19,799.0,358,441.0,55.19,Delivered,2024-03-10,Website
OI000253,O00154,P018,1,349,5,331.55,Glycolic Acid Face Cleanser,Cleanser,Normal / Oily,349,143,206,59.03,331.55,143,188.55,56.87,Delivered,2024-03-10,Website
OI000254,O00155,P013,1,399,15,339.15,SPF 50 Sunscreen,Sunscreen,All Skin Types,399,168,231,57.89,339.15,168,171.14999999999998,50.46,Delivered,2025-04-30,Mobile App
OI000255,O00155,P008,2,799,5,1518.1,Granactive Retinoid 2% Serum,Serum,Normal / Mature,799,358,441,55.19,1518.1,716,802.0999999999999,52.84,Delivered,2025-04-30,Mobile App
OI000256,O00155,P020,1,349,5,331.55,Rose Water Hydrating Toner,Toner,All Skin Types,349,139,210,60.17,331.55,139,192.55,58.08,Delivered,2025-04-30,Mobile App
OI000257,O00156,P014,1,499,20,399.2,SPF 60 PA++++ Sunscreen,Sunscreen,All Skin Types,499,211,288,57.72,399.2,211,188.2,47.14,Delivered,2024-06-01,Mobile App
OI000258,O00156,P009,1,349,15,296.65,Ceramide Moisturizer,Moisturizer,Dry / Sensitive,349,145,204,58.45,296.65,145,151.64999999999998,51.12,Delivered,2024-06-01,Mobile App
OI000259,O00157,P001,1,549,0,549.0,2% Salicylic Acid Face Serum,Serum,Oily / Acne-Prone,549,247,302,55.01,549.0,247,302.0,55.01,Delivered,2025-04-07,Website
OI000262,O00159,P018,1,349,10,314.1,Glycolic Acid Face Cleanser,Cleanser,Normal / Oily,349,143,206,59.03,314.1,143,171.10000000000002,54.47,Delivered,2025-08-31,Website
OI000263,O00159,P001,1,549,5,521.55,2% Salicylic Acid Face Serum,Serum,Oily / Acne-Prone,549,247,302,55.01,521.55,247,274.54999999999995,52.64,Delivered,2025-08-31,Website
OI000264,O00160,P013,1,399,5,379.05,SPF 50 Sunscreen,Sunscreen,All Skin Types,399,168,231,57.89,379.05,168,211.05,55.68,Delivered,2025-03-27,Website
OI000265,O00160,P003,2,699,15,1188.3,Vitamin C 10% Face Serum,Serum,All Skin Types,699,315,384,54.94,1188.3,630,558.3,46.98,Delivered,2025-03-27,Website
OI000266,O00160,P013,1,399,0,399.0,SPF 50 Sunscreen,Sunscreen,All Skin Types,399,168,231,57.89,399.0,168,231.0,57.89,Delivered,2025-03-27,Website
OI000268,O00162,P002,1,599,0,599.0,10% Niacinamide Face Serum,Serum,Oily / Combination,599,265,334,55.76,599.0,265,334.0,55.76,Delivered,2025-11-17,Mobile App
OI000269,O00162,P021,1,399,10,359.1,Caffeine Under Eye Cream,Eye Care,All Skin Types,399,157,242,60.65,359.1,157,202.10000000000002,56.28,Delivered,2025-11-17,Mobile App
OI000272,O00164,P015,1,449,25,336.75,Aqualogica Lightweight Sunscreen,Sunscreen,Oily / Combination,449,192,257,57.24,336.75,192,144.75,42.98,Delivered,2025-07-23,Website
OI000273,O00165,P014,1,499,10,449.1,SPF 60 PA++++ Sunscreen,Sunscreen,All Skin Types,499,211,288,57.72,449.1,211,238.10000000000002,53.02,Delivered,2024-12-16,Website
OI000274,O00165,P012,2,449,0,898.0,Marula Oil 5% Moisturizer,Moisturizer,Dry,449,197,252,56.12,898.0,394,504.0,56.12,Delivered,2024-12-16,Website
OI000275,O00165,P014,2,499,0,998.0,SPF 60 PA++++ Sunscreen,Sunscreen,All Skin Types,499,211,288,57.72,998.0,422,576.0,57.72,Delivered,2024-12-16,Website
OI000276,O00166,P014,1,499,15,424.15,SPF 60 PA++++ Sunscreen,Sunscreen,All Skin Types,499,211,288,57.72,424.15,211,213.14999999999998,50.25,Delivered,2025-01-23,Website
OI000279,O00168,P002,1,599,15,509.15,10% Niacinamide Face Serum,Serum,Oily / Combination,599,265,334,55.76,509.15,265,244.14999999999998,47.95,Delivered,2025-06-06,Website
OI000280,O00169,P011,1,349,20,279.2,Sepicalm 3% Moisturizer,Moisturizer,Sensitive,349,148,201,57.59,279.2,148,131.2,46.99,Delivered,2025-10-02,Website
OI000281,O00169,P004,2,649,0,1298.0,Alpha Arbutin 2% Serum,Serum,All Skin Types,649,292,357,55.01,1298.0,584,714.0,55.01,Delivered,2025-10-02,Website
OI000282,O00170,P002,2,599,10,1078.2,10% Niacinamide Face Serum,Serum,Oily / Combination,599,265,334,55.76,1078.2,530,548.2,50.84,Delivered,2024-08-12,Website
OI000283,O00170,P015,1,449,0,449.0,Aqualogica Lightweight Sunscreen,Sunscreen,Oily / Combination,449,192,257,57.24,449.0,192,257.0,57.24,Delivered,2024-08-12,Website
OI000284,O00170,P010,1,399,10,359.1,Vitamin B5 Moisturizer,Moisturizer,All Skin Types,399,162,237,59.4,359.1,162,197.10000000000002,54.89,Delivered,2024-08-12,Website
OI000285,O00170,P011,1,349,5,331.55,Sepicalm 3% Moisturizer,Moisturizer,Sensitive,349,148,201,57.59,331.55,148,183.55,55.36,Delivered,2024-08-12,Website
OI000286,O00171,P009,3,349,10,942.3,Ceramide Moisturizer,Moisturizer,Dry / Sensitive,349,145,204,58.45,942.3,435,507.29999999999995,53.84,Delivered,2025-05-25,Website
OI000288,O00173,P002,1,599,15,509.15,10% Niacinamide Face Serum,Serum,Oily / Combination,599,265,334,55.76,509.15,265,244.14999999999998,47.95,Delivered,2025-11-10,Mobile App
OI000290,O00175,P018,1,349,10,314.1,Glycolic Acid Face Cleanser,Cleanser,Normal / Oily,349,143,206,59.03,314.1,143,171.10000000000002,54.47,Delivered,2024-03-03,Mobile App
OI000292,O00177,P008,2,799,0,1598.0,Granactive Retinoid 2% Serum,Serum,Normal / Mature,799,358,441,55.19,1598.0,716,882.0,55.19,Delivered,2024-06-28,Mobile App
OI000293,O00177,P002,1,599,25,449.25,10% Niacinamide Face Serum,Serum,Oily / Combination,599,265,334,55.76,449.25,265,184.25,41.01,Delivered,2024-06-28,Mobile App
OI000294,O00177,P004,1,649,5,616.55,Alpha Arbutin 2% Serum,Serum,All Skin Types,649,292,357,55.01,616.55,292,324.54999999999995,52.64,Delivered,2024-06-28,Mobile App
OI000295,O00178,P004,1,649,5,616.55,Alpha Arbutin 2% Serum,Serum,All Skin Types,649,292,357,55.01,616.55,292,324.54999999999995,52.64,Delivered,2025-08-14,Mobile App
OI000296,O00179,P007,2,699,5,1328.1,AHA BHA 10% Exfoliating Serum,Serum,Oily / Combination,699,322,377,53.93,1328.1,644,684.0999999999999,51.51,Delivered,2025-01-23,Website
OI000297,O00180,P006,2,599,5,1138.1,Hyaluronic Acid 2% Serum,Serum,Dry / Dehydrated,599,258,341,56.93,1138.1,516,622.0999999999999,54.66,Delivered,2025-08-20,Mobile App
OI000298,O00180,P006,1,599,10,539.1,Hyaluronic Acid 2% Serum,Serum,Dry / Dehydrated,599,258,341,56.93,539.1,258,281.1,52.14,Delivered,2025-08-20,Mobile App
OI000299,O00181,P012,1,449,5,426.55,Marula Oil 5% Moisturizer,Moisturizer,Dry,449,197,252,56.12,426.55,197,229.55,53.82,Delivered,2024-07-03,Website
OI000302,O00183,P015,1,449,20,359.2,Aqualogica Lightweight Sunscreen,Sunscreen,Oily / Combination,449,192,257,57.24,359.2,192,167.2,46.55,Delivered,2024-07-08,Website
OI000303,O00183,P025,1,599,5,569.05,Bond Repair Shampoo,Hair Care,Hair Care,599,266,333,55.59,569.05,266,303.04999999999995,53.26,Delivered,2024-07-08,Website
OI000304,O00183,P007,1,699,0,699.0,AHA BHA 10% Exfoliating Serum,Serum,Oily / Combination,699,322,377,53.93,699.0,322,377.0,53.93,Delivered,2024-07-08,Website
OI000307,O00185,P016,1,299,0,299.0,Salicylic Acid Face Cleanser,Cleanser,Oily / Acne-Prone,299,117,182,60.87,299.0,117,182.0,60.87,Delivered,2024-08-19,Website
OI000308,O00186,P022,2,499,15,848.3,Multi-Peptide Eye Cream,Eye Care,Mature / Dry,499,218,281,56.31,848.3,436,412.29999999999995,48.6,Delivered,2025-02-04,Website
OI000309,O00187,P009,1,349,15,296.65,Ceramide Moisturizer,Moisturizer,Dry / Sensitive,349,145,204,58.45,296.65,145,151.64999999999998,51.12,Delivered,2025-01-02,Marketplace
OI000310,O00187,P023,1,499,5,474.05,Anti-Dandruff Shampoo,Hair Care,Scalp Care,499,221,278,55.71,474.05,221,253.05,53.38,Delivered,2025-01-02,Marketplace
OI000311,O00188,P012,1,449,0,449.0,Marula Oil 5% Moisturizer,Moisturizer,Dry,449,197,252,56.12,449.0,197,252.0,56.12,Delivered,2025-01-28,Website
OI000312,O00188,P024,1,799,0,799.0,Hair Growth Actives Serum,Hair Care,Scalp Care,799,372,427,53.44,799.0,372,427.0,53.44,Delivered,2025-01-28,Website
OI000314,O00190,P004,1,649,0,649.0,Alpha Arbutin 2% Serum,Serum,All Skin Types,649,292,357,55.01,649.0,292,357.0,55.01,Delivered,2024-08-04,Mobile App
OI000315,O00190,P014,1,499,10,449.1,SPF 60 PA++++ Sunscreen,Sunscreen,All Skin Types,499,211,288,57.72,449.1,211,238.10000000000002,53.02,Delivered,2024-08-04,Mobile App
OI000316,O00190,P026,2,449,0,898.0,Body Lotion with Niacinamide,Body Care,All Skin Types,449,182,267,59.47,898.0,364,534.0,59.47,Delivered,2024-08-04,Mobile App
OI000317,O00191,P012,2,449,5,853.1,Marula Oil 5% Moisturizer,Moisturizer,Dry,449,197,252,56.12,853.1,394,459.1,53.82,Delivered,2024-04-09,Mobile App
OI000318,O00192,P010,1,399,10,359.1,Vitamin B5 Moisturizer,Moisturizer,All Skin Types,399,162,237,59.4,359.1,162,197.10000000000002,54.89,Delivered,2024-10-22,Website
OI000319,O00193,P002,1,599,10,539.1,10% Niacinamide Face Serum,Serum,Oily / Combination,599,265,334,55.76,539.1,265,274.1,50.84,Delivered,2024-04-12,Website
OI000320,O00193,P001,1,549,15,466.65,2% Salicylic Acid Face Serum,Serum,Oily / Acne-Prone,549,247,302,55.01,466.65,247,219.64999999999998,47.07,Delivered,2024-04-12,Website
OI000321,O00193,P026,2,449,10,808.2,Body Lotion with Niacinamide,Body Care,All Skin Types,449,182,267,59.47,808.2,364,444.20000000000005,54.96,Delivered,2024-04-12,Website
OI000322,O00194,P015,1,449,5,426.55,Aqualogica Lightweight Sunscreen,Sunscreen,Oily / Combination,449,192,257,57.24,426.55,192,234.55,54.99,Delivered,2024-06-27,Website
OI000323,O00194,P020,1,349,10,314.1,Rose Water Hydrating Toner,Toner,All Skin Types,349,139,210,60.17,314.1,139,175.10000000000002,55.75,Delivered,2024-06-27,Website
OI000324,O00194,P008,1,799,5,759.05,Granactive Retinoid 2% Serum,Serum,Normal / Mature,799,358,441,55.19,759.05,358,401.04999999999995,52.84,Delivered,2024-06-27,Website
OI000325,O00195,P016,1,299,0,299.0,Salicylic Acid Face Cleanser,Cleanser,Oily / Acne-Prone,299,117,182,60.87,299.0,117,182.0,60.87,Delivered,2025-04-20,Website
OI000326,O00195,P027,1,399,0,399.0,Body Wash with Salicylic Acid,Body Care,Oily / Acne-Prone,399,159,240,60.15,399.0,159,240.0,60.15,Delivered,2025-04-20,Website
OI000328,O00197,P005,1,699,10,629.1,Retinol 0.3% Face Serum,Serum,Normal / Dry,699,318,381,54.51,629.1,318,311.1,49.45,Delivered,2024-04-22,Mobile App
OI000329,O00198,P005,1,699,20,559.2,Retinol 0.3% Face Serum,Serum,Normal / Dry,699,318,381,54.51,559.2,318,241.20000000000005,43.13,Delivered,2024-07-01,Mobile App
OI000330,O00198,P003,1,699,0,699.0,Vitamin C 10% Face Serum,Serum,All Skin Types,699,315,384,54.94,699.0,315,384.0,54.94,Delivered,2024-07-01,Mobile App
OI000331,O00198,P016,1,299,20,239.2,Salicylic Acid Face Cleanser,Cleanser,Oily / Acne-Prone,299,117,182,60.87,239.2,117,122.19999999999999,51.09,Delivered,2024-07-01,Mobile App
OI000332,O00198,P002,1,599,15,509.15,10% Niacinamide Face Serum,Serum,Oily / Combination,599,265,334,55.76,509.15,265,244.14999999999998,47.95,Delivered,2024-07-01,Mobile App
